,iter,sample,acc_prob,acc_pl,acc_mhs,acc_mhgs
79,26,1,0.40835674869315225,0.0029754405192500715,0.7131398800397679,0.17528599339226592
80,26,2,0.3370182760361634,0.00887051836983223,1.0742962509464544,0.09319348474979108
81,27,0,0.3925068433014964,0.002708611335248475,0.9101603602376239,0.10116999213131077
82,27,1,0.4125148688243772,0.0029014738869631114,0.710828371907612,0.18421091050708888
83,27,2,0.32806570819062925,0.0074796832691115004,1.0742962509464544,0.09019995918734838
84,28,0,0.38567455118841937,0.0025984981265490675,0.9075301436072474,0.10500707547121235
85,28,1,0.4112375543929954,0.0028414043803260684,0.710828371907612,0.19936122272203166
86,28,2,0.32421438739765157,0.006345107240984258,1.0707044096498841,0.08754499405249402
87,29,0,0.3885814208394767,0.0024363774304788023,0.9095117531850839,0.12159626276474063
88,29,1,0.4098422857044927,0.002609969718872781,0.710828371907612,0.21911016760934163
89,29,2,0.3200484616267015,0.005524202154994247,1.0695740450362934,0.08493633203149141
90,30,0,0.38850355946726256,0.0023450154586204296,0.9095117531850839,0.1444347426188748
91,30,1,0.4100258425026082,0.0023947116034789837,0.7063824606910192,0.21064700935851813
92,30,2,0.31967375743536747,0.004784784671733016,1.0727269825316728,0.08926048312745063
93,31,0,0.3871932013725817,0.00227030355869304,0.9095117531850839,0.14353423550172698
94,31,1,0.39728836462592826,0.002243012577650985,0.7063824606910192,0.21311369807604588
95,31,2,0.31891612251003726,0.004117170825258659,1.0671615132768593,0.0812540746320246
96,32,0,0.38914996490000947,0.002319265252814409,0.9095117531850839,0.1344261295427644
97,32,1,0.38439463811221236,0.002051354862397095,0.7041750158266044,0.212754858057514
98,32,2,0.3121187703302583,0.0037261530988004794,1.0604952470393054,0.06912002104553944
99,33,0,0.39380482625077967,0.0022794767671286396,0.9085342469886337,0.16044913805716732
100,33,1,0.38765439001847035,0.0020741092557296503,0.7041750158266044,0.21783521224985372
101,33,2,0.3102588003467554,0.00344729984299946,1.0604952470393054,0.07766361500276472
102,34,0,0.3913133711207475,0.002099347784475279,0.9050245360185928,0.17902111487404085
103,34,1,0.3820033070452434,0.0019412933742461766,0.7041750158266044,0.19952695282290953
104,34,2,0.3092958000997454,0.0031834016066211107,1.0604952470393054,0.10210001552696053
105,35,0,0.3840800199857289,0.0020818022590558937,0.9050245360185928,0.15817705248275377
106,35,1,0.3803340826425526,0.00168295257224511,0.7040990665332132,0.20939584685076343
107,35,2,0.3120479593345647,0.0028990067282787233,1.0595115840265057,0.11438665390280903
108,36,0,0.38269348189549895,0.002023101954092295,0.9050245360185928,0.2074945744729183
109,36,1,0.3824739457729887,0.0015027404163841834,0.7040990665332132,0.22596693512787508
110,36,2,0.31042226185569627,0.0029039597635952745,1.0616600657828685,0.09740927337233325
111,37,0,0.37987514538103856,0.0019494207311105355,0.9050245360185928,0.22846880005980297
112,37,1,0.3786426047579235,0.0015833822700681355,0.7021466530836912,0.21445723056543736
113,37,2,0.3068248633590579,0.0027998121633125506,1.0614118791939695,0.08419409491539541
114,38,0,0.38165622600826643,0.0018842659674360813,0.9050245360185928,0.24712504387352133
115,38,1,0.37824856308812277,0.0014819486015411846,0.7021466530836912,0.2015952669363238
116,38,2,0.30453966454621456,0.002878392931665387,1.0614118791939695,0.06048706318263604
117,39,0,0.3818947967715009,0.0018841816892063864,0.9059393448944775,0.22885450998911233
118,39,1,0.3634505221891505,0.001684678992149602,0.7021466530836912,0.2371287682629674
119,39,2,0.2997241376675179,0.002521989315298525,1.0569211475350884,0.06070438387312767
120,40,0,0.38171186366099985,0.0017097312607811852,0.9059393448944775,0.24258597670522236
121,40,1,0.3559167049785102,0.0015637112170052985,0.7021700465322798,0.2600557695513188
122,40,2,0.2957935304876496,0.0023780328315509934,1.0569211475350884,0.06602668072545538
123,41,0,0.37967751311741244,0.001730490919727202,0.9023869364110563,0.25321887968771273
124,41,1,0.34932258785810194,0.001497755134358713,0.698549668497623,0.2257286163463095
125,41,2,0.29219080967149696,0.00218178078261876,1.0569211475350884,0.06920630381743073
126,42,0,0.3691234106796464,0.0016888046323440126,0.9009968459029806,0.2786481118730532
127,42,1,0.3488309480600846,0.0013636132129667107,0.6988239226054829,0.21360875481257138
128,42,2,0.2922312285796076,0.002104000761582539,1.055867744414921,0.06821380816577546
129,43,0,0.36550401693870427,0.0017245995127394727,0.8977025781516214,0.29728437098240296
130,43,1,0.3502866593278683,0.0014870060303611454,0.6964799951158245,0.2433270775225161
131,43,2,0.289022439853623,0.0018541109904484838,1.055867744414921,0.06990766680075186
132,44,0,0.34858751209375755,0.0016044190115181935,0.8977025781516214,0.2864468806543047
133,44,1,0.35023040932914284,0.0014895984269337839,0.691619924967542,0.22219732426450028
134,44,2,0.28631022538735584,0.00191447594746564,1.0562892176449696,0.08182416787761428
135,45,0,0.34615262290310367,0.0015507619892183733,0.8977025781516214,0.26209972900162937
136,45,1,0.350927202672468,0.0014460114481906448,0.691619924967542,0.22423434292495154
137,45,2,0.2824924925447108,0.0018388153420550086,1.0533598101741473,0.07714197186295875
138,46,0,0.3436773256094609,0.001485790041233648,0.8977025781516214,0.25431591477218224
139,46,1,0.3404437387008021,0.0013512105032960037,0.6897240608995707,0.2177408255016612
140,46,2,0.2806863636778616,0.001778847291876454,1.051630847026558,0.07146515579887823
141,47,0,0.33761753848147036,0.0014699451220090973,0.8969596873694362,0.25919091906818603
142,47,1,0.3408190765581099,0.0014976963716584928,0.6897240608995707,0.21084303317262734
143,47,2,0.2816187168534051,0.001824664588275665,1.0478042243504309,0.05836041632024156
144,48,0,0.338367656710272,0.0013905179526251083,0.8969596873694362,0.2626202705196631
145,48,1,0.3426020221805177,0.0014097376957399662,0.6886039824984456,0.2283513174675443
146,48,2,0.281213934480728,0.0017791560208396415,1.043449614281074,0.07073110325607486
147,49,0,0.33460654281259145,0.0015050814467670176,0.8969596873694362,0.27249356788291684
148,49,1,0.3462008359712326,0.001178595637987849,0.6877349865394375,0.21587354033559586
149,49,2,0.2767666370500365,0.0016518594869579565,1.043449614281074,0.084970891993917
150,50,0,0.327062328046579,0.0015928229790358518,0.8937289758100893,0.24858507361767979
151,50,1,0.33239534921284974,0.0011978133406141268,0.6869286359113881,0.19641345050937636
152,50,2,0.27549002401795836,0.0016328152925655529,1.0401666084284096,0.07614166745668513
153,51,0,0.32223728524211165,0.0015256959471795924,0.8937289758100893,0.24547292618963876
154,51,1,0.32337716565025915,0.001230606584934563,0.6889924348416322,0.20385865509185103
155,51,2,0.27394404921855997,0.0015440509801218463,1.0401750765983475,0.09432510580976068
156,52,0,0.3205429925428117,0.0015698107564666743,0.8937289758100893,0.27777169494436754
157,52,1,0.31592462487855916,0.0012388201478833569,0.6872194505768036,0.2016878333337625
158,52,2,0.2751147626532237,0.0015627720340049137,1.0402786172319467,0.0912484175976027
159,53,0,0.31427689496415767,0.0016128659503581097,0.8937289758100893,0.292285793752397
160,53,1,0.30269191408532253,0.0013190038326222203,0.6846824863803519,0.22640158417005446
161,53,2,0.27272724191361447,0.001799082427000827,1.0402786172319467,0.08709831188581135
162,54,0,0.3146000646298274,0.0015545667318129228,0.8937289758100893,0.2547683552440615
163,54,1,0.29429595381507245,0.0014956863861251436,0.6846824863803519,0.23566856040724574
164,54,2,0.26859470584104933,0.0018059051298036071,1.038863388405226,0.08733428301369549
165,55,0,0.31564043392194824,0.0014554989504164727,0.8926015638642882,0.24265227739089373
166,55,1,0.2956552067149367,0.0014950241249397853,0.6831381003268022,0.2473717440613924
167,55,2,0.2633586352028396,0.0018103604128366767,1.038863388405226,0.09657491518500105
168,56,0,0.3121196359276381,0.0015852812540224314,0.8926015638642882,0.26349743820605337
169,56,1,0.2951476493191451,0.0014109964816109517,0.6851793278638784,0.2586544202211664
170,56,2,0.2585890506540195,0.0018200575263753456,1.0374135227174532,0.061224162444329315
171,57,0,0.30787692549616696,0.0017237149301746065,0.8926015638642882,0.2626720669566728
172,57,1,0.2950974995755641,0.00129381349520338,0.6855983452835274,0.24342888330242576
173,57,2,0.25345335495612714,0.00171261613310352,1.0339182308390413,0.06486865988580381
174,58,0,0.305236396815162,0.0017564362977360562,0.8919836703973475,0.2753012488701748
175,58,1,0.2906495851217487,0.0013170612923167112,0.6869466039842743,0.24995858945401764
176,58,2,0.24866607046407493,0.0016215323527628569,1.029596261114408,0.08473844563706008
177,59,0,0.30472542489569476,0.0016218533322665647,0.8919836703973475,0.28180135026976116
178,59,1,0.28710093657090907,0.0012843178695474695,0.6869466039842743,0.22435249493067216
179,59,2,0.243710816929442,0.0016615616736837017,1.029596261114408,0.08760535670445793
180,60,0,0.30434283468018786,0.0016198591104621993,0.8919836703973475,0.25947200794897807
181,60,1,0.2875688047981365,0.0011954742329369494,0.6866564304615881,0.2368906702152527
182,60,2,0.2463343298938838,0.0017176183606915502,1.0277384958505913,0.07807681531331565
183,61,0,0.30907558518540706,0.0015705392707425546,0.8919836703973475,0.261149221736363
184,61,1,0.2776300766695898,0.0011323405606099787,0.6866564304615881,0.19814291042267546
185,61,2,0.2473737336356815,0.0017046142815083359,1.0277384958505913,0.07989651062777554
186,62,0,0.30972100636153155,0.0015897157826862702,0.8869488521134801,0.2662999685766386
187,62,1,0.27634213825947174,0.001092939105163919,0.6865806303982233,0.20867675964475663
188,62,2,0.24412982950663573,0.001656464396288078,1.0277384958505913,0.08615238753950974
189,63,0,0.3077751019388135,0.0015752710507651285,0.8869488521134801,0.27075562809552756
190,63,1,0.2758776657922732,0.001191550118392697,0.6865806303982233,0.2013917424698998
191,63,2,0.23763003703765295,0.0016523732222868013,1.0277384958505913,0.11185031752782781
192,64,0,0.3051457334765451,0.0015525940118574328,0.8869488521134801,0.27697366037308446
193,64,1,0.27197179592440857,0.0012391429819758753,0.6865806303982233,0.19734467168842298
194,64,2,0.2373946864734938,0.0015475767826569821,1.0211136604271416,0.12118780047230258
195,65,0,0.29798282750762217,0.0014781923222042042,0.8869488521134801,0.25707106302538174
196,65,1,0.2670661134621173,0.00119523474595016,0.6848805655491221,0.23212298271823786
197,65,2,0.23492042768523883,0.0015853697301099576,1.0212906799388186,0.13019134420285486
198,66,0,0.298489886710311,0.0014819919116298775,0.8869488521134801,0.22151985970614002
199,66,1,0.2624001377625359,0.001218093417852857,0.6848805655491221,0.25127958015085583
200,66,2,0.23287039115428368,0.0016969149285324745,1.021671510437764,0.1156192521257053
201,67,0,0.29974941682370126,0.0016030958833634058,0.8826737479438908,0.237214296284018
202,67,1,0.2611749610270272,0.0012775543296468406,0.6837540673775352,0.23331869627438184
203,67,2,0.2313610045658751,0.0016108468338293805,1.021671510437764,0.11841396714959941
204,68,0,0.29899147940345144,0.0013997310252530835,0.8826737479438908,0.23641172773235755
205,68,1,0.2632755936903842,0.0012778143285665474,0.6837540673775352,0.22948412847313548
206,68,2,0.22975261252604673,0.0016667352730782763,1.0189771315114577,0.13609985937408314
207,69,0,0.2937289195162392,0.0013565259257644483,0.8801007831756626,0.25193968419667934
208,69,1,0.25095643161676534,0.0013200245093507312,0.6815091053733706,0.24437109106504618
209,69,2,0.22668681323776171,0.001694321593667536,1.0189771315114577,0.13541427078524654
210,70,0,0.28409855732012196,0.0013489257363347754,0.8763744810554175,0.25261289842547785
211,70,1,0.25696810376915113,0.0012351065565829244,0.6802545683821468,0.22569626161775222
212,70,2,0.22858865919962598,0.0017450640671265922,1.0189771315114577,0.1736854673222619
213,71,0,0.28380900253825514,0.0013486154869473935,0.8763744810554175,0.2644849064632292
214,71,1,0.2570531627198432,0.0012703924683260856,0.6802545683821468,0.22636598662074855
215,71,2,0.2248930561766989,0.001827029900537067,1.0189771315114577,0.18014589176696577
216,72,0,0.28383246556815456,0.0014108752663494002,0.8763744810554175,0.282224195699228
217,72,1,0.24918990628836024,0.0013232437997935734,0.6802545683821468,0.258169060777512
218,72,2,0.2224823724137564,0.0018701615258741083,1.0122683204127305,0.1811043361480119
219,73,0,0.28004701316085745,0.0014168223881462715,0.8763744810554175,0.28119227689706083
220,73,1,0.24575361075093372,0.0013167809180269006,0.6802545683821468,0.25142666229515787
221,73,2,0.22114570020840893,0.001995829161668225,1.0102720376896457,0.17668878110355765
222,74,0,0.2783681408527045,0.0013923158666486694,0.8748794720228904,0.30548769133865494
223,74,1,0.23727629712442788,0.0014312872989941893,0.6744611866232305,0.24919598687264022
224,74,2,0.2175121213795457,0.0021657465005134905,1.0102720376896457,0.18314376871167667
225,75,0,0.2748097241564981,0.00122705377242161,0.8703837129383645,0.3225760461304154
226,75,1,0.22398728519235456,0.0014493435807445667,0.6744611866232305,0.25147277008532515
227,75,2,0.21740280454923785,0.0020913909600170557,1.0102720376896457,0.17269668014069584
228,76,0,0.27934378040468505,0.0012219055430916091,0.8701322642400126,0.30352562133351013
229,76,1,0.22322496501625722,0.0015114519984345252,0.6744611866232305,0.26935023829164634
230,76,2,0.21543574737957938,0.0020694820858208557,1.011487068059293,0.14672134512155033
231,77,0,0.27362145222811085,0.0011761647622207361,0.8702937346916002,0.33315280545872455
232,77,1,0.2258599721782014,0.0015139542655199967,0.6747412014084437,0.25829323248241853
233,77,2,0.2096576877083227,0.002142453440460347,1.011487068059293,0.18114203442443855
234,78,0,0.27205847612602824,0.0011595002454765468,0.8702937346916002,0.32152189688152477
235,78,1,0.2229667620283268,0.0015713477271076192,0.6767460213840486,0.24614898396871107
236,78,2,0.2096524398596727,0.00207458882547112,1.0086680563892814,0.1931927730163824
237,79,0,0.26663697721410745,0.0011937375404427414,0.8706634090991839,0.30161028834390086
238,79,1,0.22013011056925721,0.0014387397399922592,0.6767460213840486,0.2462389232516238
239,79,2,0.2098831876663637,0.0019008175782650025,1.0086680563892814,0.21256502541466707
240,80,0,0.26121049643110317,0.0013689915394394091,0.8706634090991839,0.29400252622330164
241,80,1,0.2131051042721498,0.0015034797941462057,0.6769639038534903,0.22564981997986053
242,80,2,0.20875516821301848,0.0018620476149083486,1.004724875035901,0.226385316061661
243,81,0,0.2556579062135001,0.0013652358197665988,0.8706634090991839,0.2622056662539396
244,81,1,0.21602663924738175,0.001605903225866878,0.6773987543135123,0.23359987381289407
245,81,2,0.20425635437864106,0.0018716287588084498,1.0065555930596113,0.2339142601299166
246,82,0,0.2571573964139783,0.0014016786113522576,0.8659388426583083,0.2625674761930198
247,82,1,0.214340435538137,0.0016454749766683012,0.6771298090120002,0.25382988187207683
248,82,2,0.20220530759093458,0.0017871260014650895,1.0071308419829283,0.2309493578459632
249,83,0,0.25718872890113836,0.001397653262371197,0.8617811927514372,0.26457629235317
250,83,1,0.21493964957924408,0.0016483194197989624,0.6768594545400174,0.28994759985403934
251,83,2,0.2005339812205206,0.0020392282773789897,1.0093760111878272,0.23748379128541353
252,84,0,0.25767211221828923,0.001516377535405048,0.864853421076398,0.2303623522106428
253,84,1,0.213080871836928,0.0016817726490876567,0.6761414395474711,0.2865748077029745
254,84,2,0.2000140681896117,0.0020452341153386422,1.0060946386953176,0.22504768372701273
255,85,0,0.2522246315958234,0.0015295966056036523,0.8671281099346999,0.22703570552094077
256,85,1,0.211924120584156,0.0016633844482267395,0.6761414395474711,0.2781845654202559
257,85,2,0.19648329111951415,0.002100488702458014,1.0019270326889023,0.21980245567765497
258,86,0,0.24776396372193682,0.0016921878110785506,0.8619812056996529,0.25767495575166516
259,86,1,0.20743603006863914,0.0016342001817182177,0.6761414395474711,0.28200812389622637
260,86,2,0.19054216466259538,0.0021344105136741507,1.002963915840275,0.22400422419259236
261,87,0,0.24542973101987672,0.0016635668274708334,0.8619812056996529,0.2533259410112446
262,87,1,0.19937466848856164,0.00180375788105282,0.6765456313720885,0.2704224510850397
263,87,2,0.18971437829440613,0.001988338178262227,1.002963915840275,0.231249704665849
264,88,0,0.24476353621244068,0.0017211430524871252,0.8619812056996529,0.2720333452535403
265,88,1,0.19879212020202008,0.001701366274274762,0.6765456313720885,0.28446839743784624
266,88,2,0.1877966661841638,0.0019256654814243887,1.0009906442365717,0.21428751623766307
267,89,0,0.24546039080685514,0.0017466996030714196,0.8619812056996529,0.29003636602077976
268,89,1,0.19383883068439714,0.0017271861632231612,0.6747639454534903,0.27978215087671404
269,89,2,0.18694610835071748,0.0019392366928135296,1.0009906442365717,0.23223991563815888
270,90,0,0.24432441322435364,0.0016540714218900422,0.8619812056996529,0.3233794876003217
271,90,1,0.19289459795411323,0.0017023386899050294,0.6747639454534903,0.2955226266561022
272,90,2,0.18978033527801247,0.001882339806213573,1.0008814238811359,0.24138272031307925
273,91,0,0.24216944612065905,0.0016440358920411726,0.8638944589445106,0.31791851651161773
274,91,1,0.19080442846054937,0.0016165619742512147,0.6726249996421927,0.2900526353724319
275,91,2,0.18250451744115354,0.0018748310415159992,1.0008814238811359,0.24680709529718356
276,92,0,0.23973887815007033,0.001736446018770429,0.8645715940180919,0.31396164329921455
277,92,1,0.18493053135654422,0.0014979669482478716,0.6707105426992117,0.2783182365274238
278,92,2,0.1742556534597911,0.0017520663678856564,1.0008814238811359,0.25691423074603703
279,93,0,0.23644693612743437,0.0015706742805911104,0.8645715940180919,0.3200067866040156
280,93,1,0.18420122497432345,0.0014605370068658445,0.6723467084585437,0.2767828562721166
281,93,2,0.17461558054617232,0.0015753365802249405,0.9971690086350654,0.24825763654993654
282,94,0,0.23360105289985383,0.0015455556158743414,0.8645715940180919,0.31363947561894573
283,94,1,0.17539178859418736,0.0015009393533565326,0.6719952095174615,0.27116419479445386
284,94,2,0.17275388852435103,0.0015169231180087444,0.9942509170024171,0.28422589732757503
285,95,0,0.23257264985181775,0.0015838994010333647,0.8617504210896542,0.3008040379609298
286,95,1,0.1733284783713799,0.0014162664047692984,0.6715857827720899,0.2839522205153722
287,95,2,0.17013837325819092,0.0014254729118025676,0.9914686902576147,0.299257178927017
288,96,0,0.2288552013940379,0.0014658848021032343,0.8617504210896542,0.3025653693996045
289,96,1,0.1731541315946281,0.001446142053618464,0.6703085326356897,0.2821538415047582
290,96,2,0.16383692305902553,0.001322226847244318,0.9883314485162458,0.28621495332497066
291,97,0,0.22697465168359887,0.0015409046554603757,0.8617504210896542,0.28907068066558345
292,97,1,0.16830699570295024,0.001584148194405761,0.6703085326356897,0.28394003423246605
293,97,2,0.16400701959460248,0.001385939852683023,0.9883314485162458,0.2664168008773921
294,98,0,0.22459035137870156,0.0016964769510366792,0.8609826796479898,0.28267633260241576
295,98,1,0.16565745176191882,0.001550421513428898,0.6703085326356897,0.3029401343001102
296,98,2,0.1605758883570499,0.0013436886163539588,0.988078803764754,0.25426862828289465
297,99,0,0.22410901281199644,0.0016543180777841091,0.8605738900454779,0.27420543488663046
298,99,1,0.16419619408166586,0.001447924334853275,0.6706249427084028,0.2627404730845756
299,99,2,0.15959361168835556,0.0013804002908764728,0.988078803764754,0.2412876354463794
300,100,0,0.21472172058700595,0.0017776313007490437,0.8605738900454779,0.2882975292678479
301,100,1,0.16066776281393735,0.0014063831904829276,0.6689981400177493,0.2580252620998869
302,100,2,0.16380678957728653,0.0013777756393184926,0.988078803764754,0.24834086618801354
303,101,0,0.21475110153217114,0.0016693912351888052,0.8599820122538485,0.28346695245549003
304,101,1,0.15345145208625255,0.0014741834012934995,0.6689981400177493,0.28456269200286016
305,101,2,0.15350134111847877,0.0012718767409388317,0.9872677951183618,0.2167474367762122
306,102,0,0.20753502480610866,0.0016278806314917406,0.8599820122538485,0.31092342406987855
307,102,1,0.14928284086515317,0.0014670825521200088,0.6689981400177493,0.25065161628407645
308,102,2,0.15351391333007866,0.0013785354333476479,0.9798604626501481,0.23835017325661512
309,103,0,0.20606214067140963,0.0015810061149898406,0.8599820122538485,0.2874734487399368
310,103,1,0.15229506478407012,0.0015318035082137213,0.6667409602559066,0.2738078534720209
311,103,2,0.15234159818029386,0.0013897499443436597,0.9798604626501481,0.24945711521070704
312,104,0,0.20717628186459566,0.001590502740673196,0.8600038192124827,0.31567985701242895
313,104,1,0.15052188224391397,0.0016600359014626003,0.6667409602559066,0.272273507473849
314,104,2,0.15462068478465196,0.001398083759860875,0.980066112490316,0.2590449006930922
315,105,0,0.2075216755329617,0.0015645459044828511,0.8600038192124827,0.3094746262065389
316,105,1,0.14177245518938972,0.0017243469450752213,0.6639094232872748,0.28258956488022147
317,105,2,0.15184969703563134,0.0014740422026442966,0.9815355314986698,0.26102994787406103
318,106,0,0.20452166112379044,0.001627084691797179,0.8600038192124827,0.3100975268365827
319,106,1,0.14079825109629318,0.0015745798218892027,0.6646653663399943,0.2621414732126561
320,106,2,0.15563746591751706,0.001506336202417927,0.9815355314986698,0.2356730321918884
321,107,0,0.1996296707656322,0.0016199110056732706,0.8600038192124827,0.3096570171666099
322,107,1,0.13759185588128048,0.0014512793590232764,0.6646653663399943,0.27199474312881183
323,107,2,0.15221125853744408,0.0013842824033519997,0.9812991908761609,0.29523705670953587
324,108,0,0.19401025869242472,0.0015877004318302762,0.8562485768063804,0.3191255174250932
325,108,1,0.1375912196071569,0.0015761009570935118,0.6641030183737875,0.2474347801965753
326,108,2,0.14574720873334746,0.0014709657861763249,0.9812991908761609,0.294877374458689
327,109,0,0.18554927743779745,0.0017457190618689366,0.8562485768063804,0.3214993836216779
