,iter,acc_pl,acc_prob
0,0,0.7970714737770753,0.5159215911179298
1,1,0.7163197592171496,0.5108253828560341
2,2,0.6569408631429414,0.5108603847784919
3,3,0.5998980780709653,0.505025651807828
4,4,0.5417555693201077,0.4954342354458703
5,5,0.48165428238571345,0.4953578582824254
6,6,0.4209109752877412,0.49557330998359966
7,7,0.36148319677990337,0.4943862639122257
8,8,0.3073301579161842,0.4964718621339977
9,9,0.25968526327729824,0.49381648176664095
10,10,0.21863444556306633,0.49321914746660245
11,11,0.1841525209226034,0.49388871936962586
12,12,0.1555445443409392,0.49167471315941436
13,13,0.1319455741509207,0.4932804943184629
14,14,0.11254170983309744,0.48794448321255884
15,15,0.09634860548118371,0.488467678723158
16,16,0.08304874854473354,0.48706295396433535
17,17,0.07202380457351051,0.49259329938762997
18,18,0.0627002698955361,0.4928153420046108
19,19,0.05503711644334417,0.4946005815472508
20,20,0.04848245227611741,0.4907543319126693
21,21,0.04305624155654085,0.49125190317231043
22,22,0.03824878899372427,0.49311728490010476
23,23,0.03421148953959138,0.49994943866718333
24,24,0.030671358795103663,0.5014046371746549
25,25,0.02758141232916906,0.497333148007901
26,26,0.025002495871075486,0.5002896435790666
27,27,0.02272163362687594,0.498941331950274
28,28,0.02066425830551151,0.4980286551151795
29,29,0.018884435762262956,0.49735987269511284
30,30,0.017315304491836474,0.494643078853288
31,31,0.015918970924589573,0.4910795588323291
32,32,0.014663292739837767,0.4906600818077131
33,33,0.013547358945317002,0.48632003736685375
34,34,0.012526551579923006,0.4835087338267666
35,35,0.011687531043914842,0.4763458305121558
36,36,0.010863432381999091,0.4658347175037368
37,37,0.010132249562307363,0.4619806962659198
38,38,0.009486556433460002,0.45176499093468586
39,39,0.00887614665996098,0.44981931005368275
40,40,0.008342368594996893,0.4449112856942199
41,41,0.00786246979108326,0.4437960792576149
42,42,0.007419778733364733,0.4442491538204428
43,43,0.006991641961889311,0.4378597251073672
44,44,0.006571674016424294,0.43706945511284007
45,45,0.006215492783657627,0.4331689040427541
46,46,0.005885906135199008,0.4283035704932054
47,47,0.005590931857874487,0.4277080432676739
48,48,0.0053373546555049375,0.4267398518550615
49,49,0.005089468451412046,0.4225781959674666
50,50,0.004848967983689373,0.4297253650477183
51,51,0.004655580322594346,0.42777274596266085
52,52,0.004478756691155917,0.4253905063030912
53,53,0.004300742440447579,0.4291755403630027
54,54,0.004117999703984608,0.4240003026936644
55,55,0.003956160586826697,0.420070746146068
56,56,0.0038205739365846534,0.41484080915688926
57,57,0.003633754742840519,0.409226870194085
58,58,0.0034746002505899394,0.4060046009386713
59,59,0.0033670664981928595,0.4049053732294155
60,60,0.0032468996456672767,0.40500929870047747
61,61,0.0031604780220979897,0.4015182998643799
62,62,0.0030480116851621265,0.39723542333794415
63,63,0.0029684417120422715,0.39731217429151056
64,64,0.0028942025322978974,0.3946562508447694
65,65,0.002814273687917063,0.3919341961609293
66,66,0.002742634844477822,0.3891533099820688
67,67,0.0026759844528871425,0.3921048564239554
68,68,0.002598138318174254,0.3875216936044408
69,69,0.0025145171293010846,0.38753574492634235
70,70,0.0024468837931094596,0.3851651707934765
71,71,0.0023934721069934417,0.3828563085812383
72,72,0.002325488373119654,0.3827279806459416
73,73,0.0022800988538799047,0.3805372222960753
74,74,0.0022056442505893614,0.3770546608035736
75,75,0.00217235477652663,0.3779873130465533
76,76,0.0021263191408865192,0.3773159816586395
77,77,0.002080996137250984,0.3760895500438368
78,78,0.0020279333330014177,0.36857754795840164
79,79,0.0019903791419135963,0.36674637551994815
80,80,0.0019510179822816215,0.3600627192446296
81,81,0.001912032635625908,0.3585684646670219
82,82,0.001889385784060478,0.35444000928878305
83,83,0.0018354099902771193,0.35412220348206264
84,84,0.001832932204715413,0.35053742109009156
85,85,0.0018008920359532312,0.34743242299195803
86,86,0.0017802725279339826,0.3418769418412144
87,87,0.0017563299990793562,0.34223076921341783
88,88,0.0017247482534934707,0.33911951787622824
89,89,0.0016930818209957132,0.3378285978923086
90,90,0.0016592137938763686,0.3343299155186806
91,91,0.001648644668411643,0.32877496294229186
92,92,0.001618356568468254,0.33102007263489047
93,93,0.0016041242241215234,0.33018565296482183
94,94,0.001597504473137324,0.325139533728803
95,95,0.0015700409458472254,0.32176625824351185
96,96,0.0015536870606433085,0.3194541289009648
97,97,0.0015264429939652344,0.31839196992130125
98,98,0.0014972710754504273,0.3176750444379257
99,99,0.0015013385136996276,0.31897672690034334
100,100,0.0014938062444754614,0.3169439697519725
101,101,0.0014890265574387489,0.3154182852235091
102,102,0.0014817041216033122,0.3108275238915283
103,103,0.001458266339013617,0.31140883729635477
104,104,0.001446761859050171,0.31168169977240096
105,105,0.0014343212838040904,0.31075869177814613
106,106,0.0014159886138329005,0.3052483789744397
107,107,0.0014016848097760915,0.3040728460254413
108,108,0.0013839509242586311,0.3005148419742811
109,109,0.0013702364438432646,0.2974513351362022
110,110,0.0013577777662763628,0.2964011362978371
111,111,0.0013269812562820692,0.29365589902013683
112,112,0.0013183901136151616,0.2900752431147629
113,113,0.0013242847407350863,0.2864819390713251
114,114,0.0013093930441246224,0.2816290157833129
115,115,0.0013014002069192286,0.2810650089164092
116,116,0.0013012918469425564,0.27845637857500033
117,117,0.00127449887090312,0.2763309538156233
118,118,0.0012933913900368983,0.27690329145155096
119,119,0.0012736638680491028,0.2760259766813394
120,120,0.0012680152189172473,0.27428494245805607
121,121,0.0012441698124578192,0.2732273808098819
122,122,0.0012325173962120153,0.26953209828095326
123,123,0.0012248657644992318,0.2690606754777784
