,iter,acc_pl,acc_prob
0,0,0.4382134647127196,0.5475318180373209
1,1,0.3583184667901222,0.544108354961125
2,2,0.2895835625901397,0.5287508648620494
3,3,0.22663331681271412,0.524474518379637
4,4,0.17239962666509842,0.5224378391701188
5,5,0.13384746403733744,0.4813984764448867
6,6,0.1033862074218114,0.4692015133927722
7,7,0.08082549529172643,0.45761214944447526
8,8,0.06400776906498634,0.4495854146657576
9,9,0.05055806448855057,0.4453697283846499
10,10,0.04053026689988122,0.4310307904390291
11,11,0.03284165376898771,0.4351478890971664
12,12,0.02697376441923582,0.4328112585291755
13,13,0.022178919103135016,0.425365748287954
14,14,0.0185120442407169,0.4209754764762413
15,15,0.015689721644377083,0.4166638599445827
16,16,0.013359226525843001,0.42903218732555787
17,17,0.01130411476338916,0.4381514711605591
18,18,0.009909124287435395,0.4363971760600076
19,19,0.008411280007524363,0.4276692521344652
20,20,0.007098233296899696,0.41370471740389064
21,21,0.006178373588493768,0.41134395089009024
22,22,0.005272730810736594,0.4029869617944993
23,23,0.004973808993990314,0.40575039099242866
24,24,0.004506692409038142,0.40482381900528963
25,25,0.004071675872371562,0.4004727459015816
26,26,0.0037622320260965927,0.3925068433014964
27,27,0.003374807761917579,0.38567455118841937
28,28,0.0032214923022430273,0.3885814208394767
29,29,0.002976264701927537,0.38850355946726256
30,30,0.0028532868563661325,0.3871932013725817
31,31,0.002810303510905792,0.38914996490000947
32,32,0.0026302285277204707,0.39380482625077967
33,33,0.0026096235062858073,0.3913133711207475
34,34,0.002501025097342841,0.3840800199857289
35,35,0.0023975809095054088,0.38269348189549895
36,36,0.002250895730012239,0.37987514538103856
37,37,0.002074351390856371,0.38165622600826643
38,38,0.0020767158351841127,0.3818947967715009
39,39,0.0020905134244008036,0.38171186366099985
40,40,0.001969855457328602,0.37967751311741244
41,41,0.0017419443269758733,0.3691234106796464
42,42,0.0016150346208197181,0.36550401693870427
43,43,0.001476858070090176,0.34858751209375755
44,44,0.0013304943083880085,0.34615262290310367
45,45,0.0012907419558182461,0.3436773256094609
46,46,0.001229635599745829,0.33761753848147036
47,47,0.0013722345932362465,0.338367656710272
48,48,0.0014282056559631702,0.33460654281259145
49,49,0.0014471519913942445,0.327062328046579
50,50,0.0015305143757026996,0.32223728524211165
51,51,0.001388484278830856,0.3205429925428117
52,52,0.0013616418537136482,0.31427689496415767
53,53,0.0014034409827204145,0.3146000646298274
54,54,0.001457899757057574,0.31564043392194824
55,55,0.0014552592313987617,0.3121196359276381
56,56,0.0016282360916875403,0.30787692549616696
57,57,0.001521099486142647,0.305236396815162
58,58,0.0013948251114637399,0.30472542489569476
59,59,0.0013420982462253638,0.30434283468018786
60,60,0.0013061833276790903,0.30907558518540706
61,61,0.001339360975662903,0.30972100636153155
62,62,0.0013998904099499622,0.3077751019388135
63,63,0.001260675126378581,0.3051457334765451
64,64,0.0012863282566797243,0.29798282750762217
65,65,0.001404932718284645,0.298489886710311
66,66,0.0012903672634584768,0.29974941682370126
67,67,0.001315986485889499,0.29899147940345144
68,68,0.0013184585027140878,0.2937289195162392
69,69,0.001318943533116603,0.28409855732012196
70,70,0.0012618862108238742,0.28380900253825514
71,71,0.00141190055426078,0.28383246556815456
72,72,0.0013658243986055239,0.28004701316085745
73,73,0.0013501926711204303,0.2783681408527045
74,74,0.0012799611461592091,0.2748097241564981
75,75,0.0014208105790555485,0.27934378040468505
76,76,0.0014875356366303215,0.27362145222811085
77,77,0.0013785058223874955,0.27205847612602824
78,78,0.001441637367439973,0.26663697721410745
79,79,0.0014095946197056838,0.26121049643110317
80,80,0.0014025998905999014,0.2556579062135001
81,81,0.0014117799068404356,0.2571573964139783
82,82,0.0014223169914807671,0.25718872890113836
83,83,0.0015276265542751254,0.25767211221828923
84,84,0.0016132582169152798,0.2522246315958234
85,85,0.0017759324693506528,0.24776396372193682
86,86,0.0017857197774108127,0.24542973101987672
87,87,0.0017094224655576646,0.24476353621244068
88,88,0.0016568012510267064,0.24546039080685514
89,89,0.0015423993232985913,0.24432441322435364
90,90,0.0016226318998274183,0.24216944612065905
91,91,0.0016069684809974967,0.23973887815007033
92,92,0.0015301791840937509,0.23644693612743437
93,93,0.0016522471833391758,0.23360105289985383
94,94,0.0015226368703008277,0.23257264985181775
95,95,0.0015509750550839784,0.2288552013940379
96,96,0.0016187896357315649,0.22697465168359887
97,97,0.0015736158200016367,0.22459035137870156
98,98,0.0017200090388489327,0.22410901281199644
99,99,0.001693873479172803,0.21472172058700595
100,100,0.0017104293624471884,0.21475110153217114
101,101,0.0017321334958168668,0.20753502480610866
102,102,0.001798777321652805,0.20606214067140963
103,103,0.0016569047836771233,0.20717628186459566
104,104,0.0014909973679750304,0.2075216755329617
105,105,0.0014804591858830205,0.20452166112379044
106,106,0.0015532768309994885,0.1996296707656322
107,107,0.0016386916601171646,0.19401025869242472
108,108,0.0017377300352078452,0.18554927743779745
109,109,0.0018217659687346905,0.18571300687499787
110,110,0.0017665133987821524,0.18548401117092408
111,111,0.001679508380908989,0.18080230901423816
112,112,0.0018118165191908498,0.1741472744658255
113,113,0.0017419220010050562,0.16819530201852892
114,114,0.0018097553846901555,0.16826206405799266
115,115,0.00194720418414245,0.16817506140573146
116,116,0.0019740674993315153,0.1688849935856727
117,117,0.0019516475026374815,0.16880139025294044
118,118,0.0018644661615005098,0.16930338852381477
119,119,0.0018334980513057392,0.17065998803497132
120,120,0.0018119247624388654,0.17073592408308008
121,121,0.0017763939800694076,0.16886191172690626
122,122,0.0018962469672562149,0.16382846922146785
