,iter,acc_pl
179,179,0.006216708112116208
180,180,0.006235972182713073
181,181,0.006245711956416735
182,182,0.0062575192222447664
183,183,0.006303403304224745
184,184,0.0063247374243455634
185,185,0.006342921367580193
186,186,0.006371455471528765
187,187,0.00639387422594888
188,188,0.006439833166878018
189,189,0.006446989799731276
190,190,0.0064609189468059
191,191,0.006486640613827306
192,192,0.0064820727561002165
193,193,0.006498580332798028
194,194,0.0065333279053616045
195,195,0.006574122945902845
196,196,0.006613913157168442
197,197,0.006623046217900573
198,198,0.006672197917727256
199,199,0.006677804822840425
200,200,0.006691943437911096
201,201,0.00672981758689691
202,202,0.006763480653030206
203,203,0.006761110938776339
204,204,0.0068036851289681255
205,205,0.006834575733657981
206,206,0.006838538960006499
207,207,0.006873029934458102
208,208,0.006865541130930993
209,209,0.006897161690093589
210,210,0.006924525899514785
211,211,0.006937837048957521
212,212,0.0069582445072342135
213,213,0.00696200283751886
214,214,0.0070127948234987155
215,215,0.007042679987235837
216,216,0.007040058201569576
217,217,0.00707345546979184
218,218,0.007070406744185545
219,219,0.007067102274980101
220,220,0.007110370402061804
221,221,0.0071278738800471956
222,222,0.007121298116198313
223,223,0.007142051203464188
224,224,0.007179638246384336
225,225,0.007174990265540899
226,226,0.007179378137123823
227,227,0.007192630780004994
228,228,0.007216019842597976
229,229,0.007224162724672326
230,230,0.007240247046487863
231,231,0.007245275123418122
232,232,0.00727459957024419
233,233,0.007268548542281153
234,234,0.007261148818855372
235,235,0.007268481729782751
236,236,0.007289340655580401
237,237,0.007311690710445023
238,238,0.007353071059922807
239,239,0.007365378118158193
240,240,0.007404325035286982
241,241,0.0074226272680507814
242,242,0.007456297300589971
243,243,0.007458580472098773
244,244,0.0074820127210712415
245,245,0.007484434592855969
246,246,0.007488407102239824
247,247,0.007488129794050706
248,248,0.007504920767916623
249,249,0.00751298395759032
250,250,0.007552051052373836
251,251,0.007546209805878794
252,252,0.007542367654407992
253,253,0.00756508110241704
254,254,0.007569530157862819
255,255,0.007603140149111305
256,256,0.007612016235265763
257,257,0.007637989876523423
258,258,0.007640688252668305
259,259,0.0076606174047971
260,260,0.0076767823498429845
261,261,0.007669704346898818
262,262,0.007671896924310989
263,263,0.007666751319643952
264,264,0.007665915157179374
265,265,0.007677388218422215
266,266,0.007680233445193151
267,267,0.007670946675031663
268,268,0.007691013755105701
269,269,0.007721727093702017
270,270,0.00778864391805406
271,271,0.00781764457196711
272,272,0.007814020109957472
273,273,0.007810559915416552
274,274,0.007848771441991401
275,275,0.007870191831014008
276,276,0.00788902024796943
277,277,0.007883105164127938
278,278,0.007911213631568891
279,279,0.007909103253284729
280,280,0.00787780237202854
281,281,0.007901656147059542
282,282,0.007920055863778173
283,283,0.007928365686020742
284,284,0.007941688590210673
285,285,0.007939253487306813
286,286,0.0079557491895211
287,287,0.00796830782967696
288,288,0.0079497381275835
289,289,0.007943274916061088
290,290,0.007935279380218555
291,291,0.007963275100550218
292,292,0.007971235565620354
293,293,0.007968096338962352
294,294,0.007986126292465527
295,295,0.007996734731139394
296,296,0.008013044223242474
297,297,0.007998445369046566
298,298,0.007987666396484887
299,299,0.007987359615191522
300,300,0.007993434713876394
301,301,0.008023364586898216
302,302,0.008042044295415721
303,303,0.008044740290295145
304,304,0.008038809307058028
305,305,0.008038527910778522
306,306,0.0080463869848705
307,307,0.008064676638804755
308,308,0.00808734356434059
309,309,0.0081086693476246
310,310,0.008093607135034517
311,311,0.008092987201674074
312,312,0.008094102430162986
313,313,0.008091633058695029
314,314,0.008130074143034136
315,315,0.00812308144425403
316,316,0.008144004374627152
317,317,0.008168829414867566
318,318,0.00815291097599749
319,319,0.00814233451270497
320,320,0.008169424378867179
321,321,0.008178608150488273
322,322,0.008190658296436122
323,323,0.008187885776288699
324,324,0.008209448744371135
325,325,0.008208741034249692
326,326,0.008205006634459106
327,327,0.008218294213628661
328,328,0.008210221456909101
329,329,0.008241266537148862
330,330,0.008254525171181113
331,331,0.008248937821345784
332,332,0.008252922090298126
333,333,0.008237857208720487
334,334,0.008233970644828708
335,335,0.008237945772180264
336,336,0.00824464173157124
337,337,0.008262808724192574
338,338,0.008275290914979016
339,339,0.008300883572320233
340,340,0.00828297087902995
341,341,0.0083085671385621
342,342,0.008346140327548945
343,343,0.00835916179389909
344,344,0.008345089150640096
345,345,0.008322808181397688
346,346,0.008316722040316249
347,347,0.0083311986162137
348,348,0.00832572669695435
349,349,0.008317526724291487
350,350,0.008325464472405569
351,351,0.008335844263741902
352,352,0.008343769642752852
353,353,0.008361038693885726
354,354,0.00835466855863365
355,355,0.00835879757672052
356,356,0.008348269964306787
357,357,0.008346773254773083
358,358,0.008336034503218842
359,359,0.008319524733926106
360,360,0.008324932649501996
361,361,0.008334482912533296
362,362,0.00835662519811953
363,363,0.00837848807357471
364,364,0.00837712071758293
365,365,0.008382097491752597
366,366,0.008388314167912223
367,367,0.008375884872190742
368,368,0.008362082574998582
369,369,0.008361403782002081
370,370,0.008383900411523877
371,371,0.008416763928042888
372,372,0.008406257362736085
373,373,0.008403931130167129
374,374,0.00842019264572542
375,375,0.008428909575530429
376,376,0.008431257240312346
377,377,0.008426425252789046
378,378,0.008417495623123947
379,379,0.008406885802306117
380,380,0.008393788823961607
381,381,0.008408556724560656
382,382,0.008415319348349088
383,383,0.00842996948712331
384,384,0.00842480579515949
385,385,0.008409865967432447
386,386,0.008400522928105097
387,387,0.008400879745581888
388,388,0.008414470708589803
389,389,0.008427943432687006
390,390,0.00842481287574702
391,391,0.008417443534525455
392,392,0.00841545070346137
393,393,0.008410066762092678
394,394,0.00840923905227695
395,395,0.008426209921622652
396,396,0.008437051346242036
397,397,0.008420378911045603
398,398,0.008429230873601102
399,399,0.008409131927290156
400,400,0.00842077638916366
401,401,0.008442478961435792
402,402,0.008445489068915344
403,403,0.008444686127863097
404,404,0.008450851378964537
405,405,0.008454332822996137
406,406,0.008453944171661926
407,407,0.00844328425505793
408,408,0.008455317907728967
409,409,0.008472482549617927
410,410,0.00846681479629675
411,411,0.008454874557887043
412,412,0.008448103346251193
413,413,0.008443064238100583
414,414,0.008429997810500616
415,415,0.008405221751016097
416,416,0.0084177360302307
417,417,0.008428325627683078
418,418,0.008437954362995529
419,419,0.008465118166792464
420,420,0.008447381720353636
421,421,0.008458536134155422
422,422,0.00848666502060256
423,423,0.008488757473898791
424,424,0.008503461372033432
425,425,0.008511888556113902
426,426,0.00852043371340471
427,427,0.008491887216120323
428,428,0.008504551340615306
429,429,0.008488393138783409
430,430,0.008500496067452868
431,431,0.008503367331866072
432,432,0.008516272860031563
433,433,0.008540856123574943
434,434,0.008521784849434328
435,435,0.00849680669385392
436,436,0.008484613964967209
437,437,0.008497009143144205
438,438,0.008509399487162542
439,439,0.00851626097651616
440,440,0.008515202098477306
441,441,0.008523455737807613
442,442,0.008502592204701998
443,443,0.008495407260101805
444,444,0.008516071218721612
445,445,0.008541816190165146
446,446,0.008529204115727879
447,447,0.008551145748708055
448,448,0.008549185096044302
449,449,0.008555903920859085
450,450,0.008570944735569665
451,451,0.008548254009768047
452,452,0.008552275549652447
453,453,0.008540663601413768
454,454,0.008536836503182894
455,455,0.008519951461443244
456,456,0.008533313043116646
457,457,0.008519228723622777
458,458,0.008545519826845371
459,459,0.008569327157975025
460,460,0.008579011911217639
461,461,0.00858316566040225
462,462,0.008583237070198002
463,463,0.008584919367060328
464,464,0.008583484222694414
465,465,0.0085890357287594
466,466,0.008569251911692473
467,467,0.00858200930968218
468,468,0.008563459899359199
469,469,0.008577819818634294
470,470,0.008613826745819186
471,471,0.00860601306111679
472,472,0.008608786375447399
473,473,0.008623103347942735
474,474,0.008618564916772636
475,475,0.008626720503745534
476,476,0.008624005760213287
477,477,0.008615098595654428
478,478,0.008599747856452365
479,479,0.008607502405643976
480,480,0.008617004395292416
481,481,0.008607572780752925
482,482,0.008653257958717265
483,483,0.008649732209276366
484,484,0.008638991564354178
485,485,0.008613058550211463
486,486,0.008606588812333015
487,487,0.008608612332876865
488,488,0.008596165026378163
489,489,0.008623140591025858
490,490,0.008613592919498085
491,491,0.00861002925738812
492,492,0.00859879025726895
493,493,0.008602223416208234
494,494,0.008610963008352263
495,495,0.008611251472993511
496,496,0.008628260868356028
497,497,0.008600224266011642
498,498,0.008613088910877337
499,499,0.008602850110277128
500,500,0.00862872042609995
501,501,0.008635921392213017
502,502,0.008622178319936748
503,503,0.008627946116094383
504,504,0.008620808935744179
505,505,0.008603595880900853
506,506,0.008601702807796272
507,507,0.008604558728282703
508,508,0.008618497158519317
509,509,0.008625069591640184
510,510,0.008627055843124948
511,511,0.008625918665218533
512,512,0.008627843152409595
513,513,0.008625586496213889
514,514,0.008618892341195497
515,515,0.008614712212237344
516,516,0.008642831750126315
517,517,0.00864578601779998
518,518,0.008624330504323771
519,519,0.00863930265849428
520,520,0.008631404105399174
521,521,0.00863504943984852
522,522,0.008655981433822249
523,523,0.00864381783628222
524,524,0.008620056608404102
525,525,0.008631402347382817
526,526,0.00864658400158506
527,527,0.008653945892702679
528,528,0.008652815852952368
529,529,0.008681209783264065
530,530,0.008679062383671731
531,531,0.008669406727574169
532,532,0.008664734163916311
533,533,0.008658227161819151
534,534,0.008673091871380574
535,535,0.00867460105320445
536,536,0.008661043518924612
537,537,0.00866893808652398
538,538,0.00862938283277297
539,539,0.008629548585326566
540,540,0.00860500402380614
541,541,0.008650065301989607
542,542,0.00865714907812205
543,543,0.008652725649060798
544,544,0.008635262299787588
545,545,0.008652792011157436
546,546,0.008658040899269024
547,547,0.00866811257903474
548,548,0.008682593510402351
549,549,0.008664851441957944
550,550,0.008676944764062791
551,551,0.008670634099402753
552,552,0.008695418073601158
553,553,0.008712639684717338
554,554,0.008703314999823623
555,555,0.008690062009696931
556,556,0.008674489104647737
557,557,0.008677347830123042
558,558,0.008669055055880675
559,559,0.008671034816937527
560,560,0.008666432979923361
561,561,0.008693207579874698
562,562,0.008681787292955833
563,563,0.008671141291424045
564,564,0.008670687868454987
565,565,0.008671685465969275
566,566,0.008652929877479714
567,567,0.008661444721852084
568,568,0.008634741021774205
569,569,0.008663240182511064
570,570,0.008668585909073405
571,571,0.008684971227892736
572,572,0.008680874570834995
573,573,0.008677603537103971
574,574,0.008686701417534892
575,575,0.008727635244115794
576,576,0.008723698692124545
577,577,0.008713123014517422
578,578,0.008687450903278325
579,579,0.008702370953215029
580,580,0.008723342469391824
581,581,0.008741091834883289
582,582,0.00870723560121908
583,583,0.008699116544815992
584,584,0.008679859842565026
585,585,0.008691210743739372
586,586,0.008706295003717092
587,587,0.008709503087740185
588,588,0.008698645398091572
589,589,0.008706585484179168
590,590,0.008715840336173288
591,591,0.008721096949491308
592,592,0.008734408752462902
593,593,0.008734649816668386
594,594,0.008745610859717293
595,595,0.008732150069955402
596,596,0.008750420241829227
597,597,0.008766659576774654
598,598,0.008747573798906665
599,599,0.008745953419440976
600,600,0.008718851300053069
601,601,0.008702557331176938
602,602,0.00872421946943701
603,603,0.008736078048118837
604,604,0.008727217797075318
605,605,0.008732288696641544
606,606,0.00870973631518728
607,607,0.008710258702952249
608,608,0.00868525435842854
609,609,0.008657424211371315
610,610,0.008666557870461767
611,611,0.008685788927048084
612,612,0.00866310907350137
613,613,0.008665283989010336
614,614,0.008672417402479551
615,615,0.008650961039649342
616,616,0.008677993570111595
617,617,0.008661802439587137
618,618,0.008673825904174143
619,619,0.008681609501624606
620,620,0.008674287240033177
621,621,0.008675370125981892
622,622,0.008693195737633542
623,623,0.008701316574001161
624,624,0.008712224927341986
625,625,0.008720387079302864
626,626,0.00873547457162225
627,627,0.0087398243415731
628,628,0.008738217341435938
629,629,0.008756285250887385
630,630,0.008735980440501306
631,631,0.008710693471579111
632,632,0.008720169551771918
633,633,0.008730201638659056
634,634,0.008724179961545776
635,635,0.008721417639623098
636,636,0.008671378468745362
637,637,0.008691673523054909
638,638,0.008697060901992197
639,639,0.008700630543067285
640,640,0.008711717937034229
641,641,0.0087177045331058
642,642,0.008718261474412469
643,643,0.008725510454839375
644,644,0.008727750928025338
645,645,0.008707362400091874
646,646,0.008698480503426248
647,647,0.008687927779711363
648,648,0.008692861651006788
649,649,0.008725552992146429
650,650,0.008735380576067946
651,651,0.008750932669246116
652,652,0.00872566109017186
653,653,0.00872329847529791
654,654,0.00873968451909618
655,655,0.00877481077625334
656,656,0.008748547169921269
657,657,0.008741440030878333
658,658,0.008744328424094748
659,659,0.008725239724839021
660,660,0.008742672861105617
661,661,0.00875580958077452
662,662,0.00872865102040795
663,663,0.008743863828743488
664,664,0.00872876507773084
665,665,0.008747491520472397
666,666,0.008757985139445618
667,667,0.008752273658087222
668,668,0.008732114168672105
669,669,0.008740551821729864
670,670,0.008745067385542678
671,671,0.008704391531036526
672,672,0.008698801014422348
673,673,0.008690759712075507
674,674,0.00869914359612631
675,675,0.008699469297132304
676,676,0.008694060387772084
677,677,0.008704915733900677
678,678,0.008704272799622919
679,679,0.008696383474432811
680,680,0.00868478185692001
681,681,0.008654705759706125
682,682,0.00865731300481662
683,683,0.008647621047598683
684,684,0.008656812425401615
685,685,0.008643969483979903
686,686,0.008646128732279813
687,687,0.008668354172363718
688,688,0.0086640593663957
689,689,0.008651600810133933
690,690,0.008674722217061654
691,691,0.008671004327021146
692,692,0.008681305167051305
693,693,0.00870493067780895
694,694,0.008712431791601801
695,695,0.00868481581229658
696,696,0.008652202030769628
697,697,0.008647809807631687
698,698,0.008666390810314019
699,699,0.008643249339046864
700,700,0.008636327188012957
701,701,0.00866557656082064
702,702,0.008689079601547823
703,703,0.008674460709275243
704,704,0.008644294732256084
705,705,0.008664461181004977
706,706,0.008678678987201729
707,707,0.00866206018652957
708,708,0.008668168432122925
709,709,0.008667629738796272
710,710,0.008668175373940372
711,711,0.008690801764501639
712,712,0.008692161509854308
713,713,0.008698968967390332
714,714,0.008728358535648142
715,715,0.008706161338466729
716,716,0.008711532574810148
717,717,0.00872417067533356
718,718,0.008720004564797226
719,719,0.0087038824670688
720,720,0.00869740999858621
721,721,0.008710320203368883
722,722,0.008695247552480573
723,723,0.008681591521907533
724,724,0.008671941240136843
725,725,0.008679066831422746
726,726,0.008679405646101783
727,727,0.008675589770752234
728,728,0.008681156622561848
729,729,0.008692713189767515
730,730,0.00874037398673373
731,731,0.008746706203893017
732,732,0.008721674738249256
733,733,0.00874405928582777
734,734,0.008725217856410193
735,735,0.008711053957411643
736,736,0.008700816335463421
737,737,0.008712176722711892
738,738,0.00873457925339365
739,739,0.00872161556175503
740,740,0.008730802639446346
741,741,0.008725600584542054
742,742,0.0087066471405761
743,743,0.0087206927352377
744,744,0.008703258251224092
745,745,0.00870568074020788
746,746,0.008721591287972723
747,747,0.008721431710952904
748,748,0.008725541022557858
749,749,0.008736155856893725
750,750,0.008712748975362596
751,751,0.008704764884617858
752,752,0.008688866006208815
753,753,0.008689439869868885
754,754,0.008663855254891368
755,755,0.008679109974932394
756,756,0.008679599561763316
757,757,0.008668560508324638
758,758,0.008671502454005126
759,759,0.008662781116590046
760,760,0.00866277158539843
761,761,0.00869448350461043
762,762,0.008691608207535494
763,763,0.00871017291267997
764,764,0.008722332621047798
765,765,0.008696856412620052
766,766,0.008701602038200664
767,767,0.008702737642374293
768,768,0.008670655991749326
769,769,0.008706659900016303
770,770,0.008712336164677089
771,771,0.008714192697246183
772,772,0.008696815373351442
773,773,0.008691903165940698
774,774,0.008698578655844327
775,775,0.008685738638643182
776,776,0.008702503373403937
777,777,0.008705269419035749
778,778,0.008720247859950426
779,779,0.008728518123020772
780,780,0.008732851956413405
781,781,0.008739311120758509
782,782,0.008726167636481964
783,783,0.00871798355535809
784,784,0.008697355657154463
785,785,0.008716304453704804
786,786,0.008717836208366705
787,787,0.008697617178030878
788,788,0.008706007478145516
789,789,0.008708274299291056
790,790,0.008671073426913943
791,791,0.008667083418075278
792,792,0.008678507607780078
793,793,0.008686453536794153
794,794,0.008696142939992813
795,795,0.008695602931200015
796,796,0.008684470370931407
797,797,0.008694158799508807
798,798,0.008706531780394766
799,799,0.00872573601184265
800,800,0.008715110799777416
801,801,0.008714522546567995
802,802,0.00872424986134169
803,803,0.00872731862337845
804,804,0.008722608185953813
805,805,0.00872400225215485
806,806,0.008741516279687354
807,807,0.008753190175618812
808,808,0.008740985695464085
809,809,0.008749091066734486
810,810,0.008742553585501626
811,811,0.00872571117485391
812,812,0.008723089152227128
813,813,0.008720301968792954
814,814,0.008713221902903849
815,815,0.00868961126073655
816,816,0.008686108985122468
817,817,0.00872645840655923
818,818,0.0087485614474171
819,819,0.008749270242424546
820,820,0.008744675225955538
821,821,0.008728623065899065
822,822,0.008720058537129266
823,823,0.008725869779940266
824,824,0.008727189467869684
825,825,0.008736529379422797
826,826,0.008715760703566278
827,827,0.008711840044423623
828,828,0.008713109854924853
829,829,0.008697843494302923
830,830,0.008685693784991254
831,831,0.00869824224805509
832,832,0.008692043138127504
833,833,0.008690586182728203
834,834,0.008684564025731057
835,835,0.00869856058529814
836,836,0.008684541099180385
837,837,0.00871646896191401
838,838,0.008723828444307405
839,839,0.008723867368934537
840,840,0.008747756519235038
841,841,0.008719232622824882
842,842,0.008724670731864293
843,843,0.008753388634908448
844,844,0.008754487582279187
845,845,0.008772469058342666
846,846,0.008768195328909862
847,847,0.00876475213682811
848,848,0.00876863159260088
849,849,0.008775293564234659
850,850,0.00875607405440511
851,851,0.008753164947328442
852,852,0.008760157493689476
853,853,0.00877414941351964
854,854,0.008747882557106646
855,855,0.008735284058563872
856,856,0.00871520222757923
857,857,0.008719351907647466
858,858,0.008709451833276222
859,859,0.008708890516668101
860,860,0.00872909263153268
861,861,0.008705980464931125
862,862,0.00871202642070235
863,863,0.008709521502962645
864,864,0.008718600897307258
865,865,0.008723896494127647
866,866,0.008704294188896698
867,867,0.008705117477534155
868,868,0.008723497510204757
869,869,0.008742540635626154
870,870,0.008753117345637815
871,871,0.008749876349362853
872,872,0.008728712613674982
873,873,0.008716928454010923
874,874,0.008719775055474896
875,875,0.008725594849725168
876,876,0.008718407133223104
877,877,0.008712199298571192
878,878,0.008700721064692045
879,879,0.00872201924689983
880,880,0.00872084291304483
881,881,0.008728134634860354
882,882,0.008722784169825165
883,883,0.008743143297530436
884,884,0.008736380899648948
885,885,0.008736017036216253
886,886,0.008740454067212156
887,887,0.008746341108664266
888,888,0.008756761121828657
889,889,0.008763021272944734
890,890,0.008741852694488779
891,891,0.008724022548416602
892,892,0.008747876113311322
893,893,0.008723216165019346
894,894,0.008718388820415398
895,895,0.008722676543892438
896,896,0.008720330517411008
897,897,0.008731186896800807
898,898,0.00875582777991166
899,899,0.008749141728467622
900,900,0.008735899345273229
901,901,0.008722478592928544
902,902,0.008720543570453439
903,903,0.008714169080806201
904,904,0.008715378295819198
905,905,0.008684932388071808
906,906,0.008718053893162093
907,907,0.00872249162011348
908,908,0.008707632126428335
909,909,0.008723732183775677
910,910,0.008740379139087352
911,911,0.008717482816474914
912,912,0.008695056905596387
913,913,0.00872323934420863
914,914,0.008737846505583863
915,915,0.00868645427750558
916,916,0.008673414701260554
917,917,0.008658445950411193
918,918,0.008640990324286082
919,919,0.008658417833608704
920,920,0.008665558136755397
921,921,0.008673405240915158
922,922,0.008677746892156881
923,923,0.008694777056749535
924,924,0.008687046314187251
925,925,0.008695981882853091
926,926,0.008716699851082536
927,927,0.008707664291388629
928,928,0.00870295715454538
929,929,0.00872754932595164
930,930,0.008730323121047046
931,931,0.008738827665959722
932,932,0.008717012035225253
933,933,0.008710015907863671
934,934,0.00870307384151796
935,935,0.008703826851053083
936,936,0.008699723326397681
937,937,0.008707314562277052
938,938,0.00869995162915
939,939,0.008707055593458968
940,940,0.008685917297631261
941,941,0.00871560775487539
942,942,0.008721059483626932
943,943,0.008706494035197444
944,944,0.008706217405232298
945,945,0.008694660778468548
946,946,0.008656087938897187
947,947,0.008641398738325003
948,948,0.008650882212345189
949,949,0.008654879815181355
950,950,0.008676720825059051
951,951,0.008722400189252568
952,952,0.008722511227559255
953,953,0.008712586733086385
954,954,0.008694518679649568
955,955,0.00873267497705027
956,956,0.008728197189427798
957,957,0.008734715715501653
958,958,0.008711231455936927
959,959,0.008726119381064865
960,960,0.008693998256761485
961,961,0.008680660387502401
962,962,0.00868977197137597
963,963,0.008682701991136198
964,964,0.008715866622441091
965,965,0.00872687052377691
966,966,0.00873848863869276
967,967,0.008733080439388958
968,968,0.00872585146254234
969,969,0.00869370887248258
970,970,0.008707523142355508
971,971,0.008692495149652174
972,972,0.008678694429815795
973,973,0.008687088697632158
974,974,0.008679368024396464
975,975,0.008692220559478697
976,976,0.008696964878693774
977,977,0.00868007707029729
978,978,0.008684240210787505
979,979,0.008655915107608788
980,980,0.008668110972672418
981,981,0.008655357652951862
982,982,0.00868451718652138
983,983,0.008674838962188371
984,984,0.008702508879318997
985,985,0.00871844370193671
986,986,0.00870670196079423
987,987,0.008729716802218993
988,988,0.008735328130168273
989,989,0.008722964803590751
990,990,0.008711949835183395
991,991,0.008712588222388488
992,992,0.008704355289582657
993,993,0.008726812272848378
994,994,0.008768497127868462
995,995,0.008755646140229043
996,996,0.008755342983533768
997,997,0.008745632762123177
998,998,0.008724362801336275
999,999,0.00872980325174717
